Date,Name,Year,Letterboxd URI,Rating
2021-05-18,"Lock, Stock and Two Smoking Barrels",1998,https://boxd.it/2b92,5
2021-05-19,Night of the Living Dead,1990,https://boxd.it/1Fwe,3.5
2021-05-20,Tenacious D in The Pick of Destiny,2006,https://boxd.it/27go,3
2021-05-21,"Chutzpah, This Is?",2005,https://boxd.it/h7Mu,5
2021-05-23,El Mariachi,1992,https://boxd.it/1YRq,3.5
2021-05-25,Benny Loves You,2019,https://boxd.it/o30A,3
2021-05-26,The Conjuring,2013,https://boxd.it/4sr2,4.5
2021-05-28,Night of the Demons,2009,https://boxd.it/1rjq,1.5
2021-05-28,Night of the Demons,1988,https://boxd.it/1wLO,3.5
2021-06-05,Wonder Woman 1984,2020,https://boxd.it/gBtA,2.5
2021-06-21,The Conjuring: The Devil Made Me Do It,2021,https://boxd.it/eXZY,3
2021-06-24,Bo Burnham: Inside,2021,https://boxd.it/v2uy,4
2021-06-25,An Unquiet Grave,2020,https://boxd.it/s3j6,2.5
2021-06-28,Honeymoon,2014,https://boxd.it/7t3w,3.5
2021-07-02,Darkman,1990,https://boxd.it/1YnK,4
2021-07-05,Fear Street: 1994,2021,https://boxd.it/lLBk,4
2021-07-06,Excalibur,1981,https://boxd.it/1TDI,3.5
2021-07-06,Werewolves Within,2021,https://boxd.it/u8fC,3
2021-07-11,Fear Street: 1978,2021,https://boxd.it/lLBu,3
2021-07-12,The Kid Detective,2020,https://boxd.it/r0qm,4
2021-07-12,Grind,2003,https://boxd.it/1DSM,2.5
2021-07-13,Rise of the Planet of the Apes,2011,https://boxd.it/cS4,3.5
2021-07-13,The Current Occupant,2020,https://boxd.it/qE3K,2
2021-07-17,Sinister 2,2015,https://boxd.it/8L58,2
2021-07-23,Fear Street: 1666,2021,https://boxd.it/lLBE,3.5
2021-07-26,The Strangers: Prey at Night,2018,https://boxd.it/cTfe,2.5
2021-07-30,Dawn of the Planet of the Apes,2014,https://boxd.it/3XyQ,4.5
2021-07-30,Cadaver,2020,https://boxd.it/pSAG,3
2021-08-01,Swan Song,2021,https://boxd.it/tT40,5
2021-08-02,The Dead Zone,1983,https://boxd.it/1U6g,3.5
2021-08-04,Species,1995,https://boxd.it/1YUk,3
2021-08-04,Species II,1998,https://boxd.it/1WNw,2
2021-08-04,Black Widow,2021,https://boxd.it/hWV8,3
2021-08-06,Prom Night,2008,https://boxd.it/201c,2
2021-08-06,Prom Night,1980,https://boxd.it/1aeS,2
2021-08-09,Pooka Lives!,2020,https://boxd.it/pEEO,3.5
2021-08-20,Halloween Party,2019,https://boxd.it/jQCe,2.5
2021-08-22,Dead End,2003,https://boxd.it/1TRK,3.5
2021-08-24,Severance,2006,https://boxd.it/23nq,4
2021-08-26,Mercy Black,2019,https://boxd.it/lIZI,3.5
2021-08-28,The Witcher: Nightmare of the Wolf,2021,https://boxd.it/oNDI,3.5
2021-08-28,False Positive,2021,https://boxd.it/lMom,2.5
2021-08-28,The Amityville Horror,2005,https://boxd.it/1Xb4,2.5
2021-08-28,Amityville: The Awakening,2017,https://boxd.it/67wu,2.5
2021-08-29,The Gentlemen,2019,https://boxd.it/iYBQ,3.5
2021-08-29,Wrath of Man,2021,https://boxd.it/nEia,3.5
2021-09-01,You Can't Kill Stephen King,2012,https://boxd.it/4qlQ,1.5
2021-09-01,Candyman,2021,https://boxd.it/kHFg,4.5
2021-09-02,The Orange Years: The Nickelodeon Story,2018,https://boxd.it/hgP8,4
2021-09-06,Jay and Silent Bob Strike Back,2001,https://boxd.it/26ZM,3.5
2021-09-06,Chasing Amy,1997,https://boxd.it/274W,3
2021-09-07,Digging Up the Marrow,2014,https://boxd.it/8AsK,2.5
2021-09-09,Censor,2021,https://boxd.it/oHFS,3.5
2021-09-13,Casper,1995,https://boxd.it/1ZMw,3
2021-09-13,The Forever Purge,2021,https://boxd.it/mdzc,3
2021-09-14,Malignant,2021,https://boxd.it/mViE,3.5
2021-09-14,Doggie Heaven,2008,https://boxd.it/6dUi,2
2021-09-21,Halloween: The Curse of Michael Myers,1995,https://boxd.it/1UVe,2.5
2021-09-23,Halloween: Resurrection,2002,https://boxd.it/1TQs,2
2021-09-23,Blood Fest,2018,https://boxd.it/gW1i,3
2021-09-24,War for the Planet of the Apes,2017,https://boxd.it/8FE2,4
2021-09-27,Old,2021,https://boxd.it/npKI,3.5
2021-10-03,Exorcist: The Beginning,2004,https://boxd.it/1UPg,3
2021-10-04,Queen of the Damned,2002,https://boxd.it/1SCu,2
2021-10-04,Tragedy Girls,2017,https://boxd.it/eB7K,3
2021-10-07,The Haunting,1999,https://boxd.it/1Tpw,2
2021-10-08,The Hitcher,1986,https://boxd.it/1Yq0,3.5
2021-10-09,The Hitcher,2007,https://boxd.it/20e6,2.5
2021-10-10,Possession,1981,https://boxd.it/1BPm,4
2021-10-14,Transylvania 6-5000,1985,https://boxd.it/1wkS,2
2021-10-15,Vibes,1988,https://boxd.it/1CiI,2.5
2021-10-29,Dune,2021,https://boxd.it/fA7G,3
2021-10-29,Shin Godzilla,2016,https://boxd.it/a9lm,4
2021-10-31,The Spine of Night,2021,https://boxd.it/tVjm,3
2021-11-01,Lyle,2014,https://boxd.it/8Ooi,3.5
2021-11-16,Halloween Kills,2021,https://boxd.it/mxzG,2.5
2021-11-20,Citizen Kane,1941,https://boxd.it/71O,4.5
2021-11-25,Midnight Mass,2021,https://boxd.it/wvVA,4.5
2021-11-28,Super Hot,2021,https://boxd.it/w6SG,3
2021-12-01,Bloody Hell,2020,https://boxd.it/q2CM,3.5
2021-12-09,Hansel & Gretel: Witch Hunters,2013,https://boxd.it/gmw,3.5
2021-12-17,Shang-Chi and the Legend of the Ten Rings,2021,https://boxd.it/kLDI,3.5
2021-12-25,Hello Mary Lou: Prom Night II,1987,https://boxd.it/12T4,3
2021-12-28,Resident Evil: Welcome to Raccoon City,2021,https://boxd.it/gsvM,2.5
2021-12-28,The Last Witch Hunter,2015,https://boxd.it/8lBW,2.5
2021-12-28,The Dead Don't Die,2019,https://boxd.it/juZg,3
2022-01-03,Fullmetal Alchemist: Brotherhood,2009,https://boxd.it/ptii,4
2022-01-07,Elvira's Haunted Hills,2001,https://boxd.it/1BEe,3
2022-01-07,Grabbers,2012,https://boxd.it/2XL4,3.5
2022-01-08,Free Guy,2021,https://boxd.it/k8dm,3
2022-01-08,The Matrix Resurrections,2021,https://boxd.it/n87k,4
2022-01-09,Don't Look Up,2021,https://boxd.it/o0Hc,2.5
2022-01-14,Venom: Let There Be Carnage,2021,https://boxd.it/llco,3
2022-01-14,#Horror,2015,https://boxd.it/9AhO,2.5
2022-01-17,Bad Candy,2020,https://boxd.it/iU1a,2.5
2022-01-19,Brand New Cherry Flavor,2021,https://boxd.it/wlSQ,3.5
2022-01-22,"Woodstock 99: Peace, Love, and Rage",2021,https://boxd.it/w1pa,2.5
2022-01-23,Antlers,2021,https://boxd.it/iI50,3
2022-01-23,The Empty Man,2020,https://boxd.it/iIWS,3.5
2022-01-29,Ghostbusters: Afterlife,2021,https://boxd.it/f4Pw,3
2022-01-29,The Many Saints of Newark,2021,https://boxd.it/j356,2.5
2022-01-29,Horror Express,1972,https://boxd.it/1gPK,3
2022-02-01,Charm Circle,2021,https://boxd.it/vvF6,5
2022-02-03,Ask Dr. Ruth,2019,https://boxd.it/kKAy,4.5
2022-02-04,A Creepshow Holiday Special,2020,https://boxd.it/sEAo,3.5
2022-02-04,A Creepshow Animated Special,2020,https://boxd.it/spug,3
2022-02-04,Horror Noire,2021,https://boxd.it/wEqm,3.5
2022-02-05,The Columnist,2019,https://boxd.it/oqke,4
2022-02-06,Hilda and the Mountain King,2021,https://boxd.it/tHmQ,4
2022-02-08,The Devil's Advocate,1997,https://boxd.it/286k,4
2022-02-09,Friday the 13th,2009,https://boxd.it/1QAw,2.5
2022-02-11,Iron Sky: The Coming Race,2019,https://boxd.it/9CPo,2
2022-02-11,The Texas Chainsaw Massacre,2003,https://boxd.it/1YQs,2.5
2022-02-11,Iron Sky,2012,https://boxd.it/1VEI,2.5
2022-02-11,The Texas Chainsaw Massacre: The Beginning,2006,https://boxd.it/1VpI,2
2022-02-12,Toolbox Murders,2004,https://boxd.it/1JIo,3
2022-02-12,Mortuary,2005,https://boxd.it/1OvE,3.5
2022-02-13,Snakes on a Plane,2006,https://boxd.it/2aAw,3.5
2022-02-14,Wishmaster,1997,https://boxd.it/1WtG,3.5
2022-02-15,Thir13en Ghosts,2001,https://boxd.it/1YPO,3.5
2022-02-19,The Return of the Texas Chainsaw Massacre,1995,https://boxd.it/1JH6,3
2022-02-19,Cherry Falls,2000,https://boxd.it/1RyQ,3.5
2022-02-20,Valentine,2001,https://boxd.it/1UVI,2.5
2022-02-21,Texas Chainsaw Massacre,2022,https://boxd.it/ns6c,2.5
2022-02-23,Titane,2021,https://boxd.it/nlQC,3.5
2022-02-23,Dracula: Dead and Loving It,1995,https://boxd.it/1Swm,4
2022-02-26,No Time to Die,2021,https://boxd.it/cPX2,3.5
2022-02-27,Dorian Gray,2009,https://boxd.it/1zaw,2.5
2022-03-01,The King's Man,2021,https://boxd.it/h714,2
2022-03-01,A Tale of Two Sisters,2003,https://boxd.it/248m,3.5
2022-03-03,Frankenhooker,1990,https://boxd.it/1saE,3.5
2022-03-08,Scary Movie 5,2013,https://boxd.it/24AU,1.5
2022-03-09,Scary Movie 4,2006,https://boxd.it/24B4,1
2022-03-09,Not Another Teen Movie,2001,https://boxd.it/1TWq,2.5
2022-03-13,American Psycho II: All American Girl,2002,https://boxd.it/1VxC,2
2022-03-16,Hawkeye,2021,https://boxd.it/xQqK,4
2022-03-18,Leprechaun 4: In Space,1997,https://boxd.it/1Fm4,2
2022-03-27,Shark Night 3D,2011,https://boxd.it/4Bu,2
2022-03-27,Dracula Untold,2014,https://boxd.it/H4u,2.5
2022-03-28,The Lure,2015,https://boxd.it/d3mE,4
2022-03-31,Vampires: Los Muertos,2002,https://boxd.it/1VQu,3
2022-04-05,Everything Everywhere All at Once,2022,https://boxd.it/jUk4,5
2022-04-08,Face/Off,1997,https://boxd.it/29I0,4
2022-04-11,Open 24 Hours,2018,https://boxd.it/jnvo,3.5
2022-05-02,Baby Oopsie,2021,https://boxd.it/weWm,3
2022-05-03,Space Cop,2016,https://boxd.it/8DF8,3
2022-05-08,Tommy,1975,https://boxd.it/1U7S,4
2022-05-09,Listening to Kenny G,2021,https://boxd.it/wp0S,4
2022-05-15,The Cell,2000,https://boxd.it/1ZLS,3.5
2022-05-24,Jeepers Creepers,2001,https://boxd.it/1ZAg,3
2022-05-25,Sonic the Hedgehog 2,2022,https://boxd.it/pb8O,3
2022-05-25,Jeepers Creepers 2,2003,https://boxd.it/1U3Q,3
2022-05-25,Jeepers Creepers 3,2017,https://boxd.it/s3Q,2
2022-05-30,The Unbearable Weight of Massive Talent,2022,https://boxd.it/o6eK,3.5
2022-05-30,We're All Going to the World's Fair,2021,https://boxd.it/tbmY,3.5
2022-05-31,Boys from County Hell,2020,https://boxd.it/pnVS,3.5
2022-06-03,Fantastic Beasts: The Secrets of Dumbledore,2022,https://boxd.it/bg8Q,2.5
2022-06-04,Morbius,2022,https://boxd.it/j978,2
2022-06-06,Miskatonic U,2021,https://boxd.it/uakE,2.5
2022-06-06,Beyond Re-Animator,2003,https://boxd.it/1TRq,3
2022-06-08,Darkness,2002,https://boxd.it/1UKq,1.5
2022-06-09,All My Friends Hate Me,2021,https://boxd.it/uWPK,3
2022-06-12,Return to House on Haunted Hill,2007,https://boxd.it/1PTi,2.5
2022-06-24,Hellbender,2021,https://boxd.it/w1Im,4
2022-06-28,Looney Tunes: Back in Action,2003,https://boxd.it/1Vzo,3.5
2022-07-02,The Boys from Brazil,1978,https://boxd.it/1KvK,4
2022-07-07,Jurassic World Dominion,2022,https://boxd.it/ikXW,3
2022-07-07,Chip 'n Dale: Rescue Rangers,2022,https://boxd.it/eSk2,3.5
2022-07-07,Doctor Strange in the Multiverse of Madness,2022,https://boxd.it/gaTc,4
2022-07-08,Obi-Wan Kenobi,2022,https://boxd.it/yLBA,3
2022-07-08,Irma Vep,1996,https://boxd.it/1vYs,4
2022-07-09,Scream,2022,https://boxd.it/o0lg,3.5
2022-07-11,Jay and Silent Bob Reboot,2019,https://boxd.it/fFvS,3
2022-07-12,Dogma,1999,https://boxd.it/284e,4.5
2022-07-24,The Bob's Burgers Movie,2022,https://boxd.it/if7w,4
2022-07-25,The Black Phone,2021,https://boxd.it/sqFE,3.5
2022-07-26,A Perfect Getaway,2009,https://boxd.it/1S3Y,3.5
2022-07-27,The Gray Man,2022,https://boxd.it/rb7q,2
2022-07-27,Master,2022,https://boxd.it/poPm,3.5
2022-07-29,TRIGUN,1998,https://boxd.it/px2y,3
2022-08-05,Pennywise: The Story of ‘It’,2021,https://boxd.it/iyuO,3
2022-08-05,Devil,2010,https://boxd.it/SX6,3
2022-08-07,The Day of the Beast,1995,https://boxd.it/1Vyg,3.5
2022-08-08,Heathers,1989,https://boxd.it/26x4,4
2022-08-16,Bleed with Me,2020,https://boxd.it/qxV6,2.5
2022-08-16,The Hunt,2020,https://boxd.it/iE9i,2.5
2022-08-24,Glorious,2022,https://boxd.it/zrn6,4
2022-08-24,Unfriended: Dark Web,2018,https://boxd.it/ifs0,3
2022-08-28,Choose or Die,2022,https://boxd.it/vDag,2.5
2022-08-29,Nope,2022,https://boxd.it/sDCe,4.5
2022-08-30,Orphan: First Kill,2022,https://boxd.it/sxZc,2
2022-08-31,Seance,2021,https://boxd.it/nOn0,2.5
2022-08-31,Haunt,2019,https://boxd.it/iK78,2.5
2022-09-01,Moloch,2022,https://boxd.it/AdVg,3.5
2022-09-01,Intruder,1989,https://boxd.it/1jJA,4
2022-09-20,Jug Face,2013,https://boxd.it/4Vu0,3
2022-09-24,Kimi,2022,https://boxd.it/u7LW,3.5
2022-09-24,The Man from U.N.C.L.E.,2015,https://boxd.it/67lG,3.5
2022-09-25,The Munsters,2022,https://boxd.it/uhC6,2.5
2022-09-28,Aliens vs Predator: Requiem,2007,https://boxd.it/2ans,2
2022-10-03,Cyberpunk: Edgerunners,2022,https://boxd.it/COP4,3.5
2022-10-04,Six-String Samurai,1998,https://boxd.it/1x5a,4
2022-10-05,Shoot 'Em Up,2007,https://boxd.it/24LI,4
2022-10-05,The Woods,2006,https://boxd.it/21iI,3.5
2022-10-06,Thor: Love and Thunder,2022,https://boxd.it/mMAY,3.5
2022-10-06,Wendigo,2001,https://boxd.it/Scu,3.5
2022-10-06,The Last Winter,2006,https://boxd.it/1LMC,3
2022-10-07,Steven Universe: The Movie,2019,https://boxd.it/jyE2,3.5
2022-10-07,Steven Universe Future,2019,https://boxd.it/pWN0,3.5
2022-10-07,Star vs. the Forces of Evil: The Battle for Mewni,2017,https://boxd.it/gzIy,3.5
2022-10-09,Depraved,2019,https://boxd.it/i7Be,4
2022-10-11,Hellraiser,2022,https://boxd.it/bg7S,3
2022-10-14,Three... Extremes,2004,https://boxd.it/1eGw,3.5
2022-10-14,Candyman,1992,https://boxd.it/1Ys6,5
2022-10-17,Halloween Ends,2022,https://boxd.it/mO8M,3
2022-10-18,The Theatre Bizarre,2011,https://boxd.it/2WyS,2.5
2022-10-24,Werewolf by Night,2022,https://boxd.it/xMrO,4
2022-11-14,Cowboy Bebop: The Movie,2001,https://boxd.it/1Uc4,4
2022-11-14,Cowboy Bebop,1998,https://boxd.it/ptES,4.5
2022-11-17,Lightyear,2022,https://boxd.it/qV1G,3
2022-11-19,The Block Island Sound,2020,https://boxd.it/rrag,3.5
2022-11-20,Smile,2022,https://boxd.it/xjfE,3
2022-11-21,Enola Holmes 2,2022,https://boxd.it/vfDe,3.5
2022-11-21,The Nice Guys,2016,https://boxd.it/94Hg,4
2022-11-21,The Murmuring,2022,https://boxd.it/DkhI,4
2022-11-21,Dreams in the Witch House,2022,https://boxd.it/Dkh4,3.5
2022-11-21,The Outside,2022,https://boxd.it/DkgA,4
2022-11-22,Lot 36,2022,https://boxd.it/Dk7I,3.5
2022-11-22,Graveyard Rats,2022,https://boxd.it/DkfM,3.5
2022-11-22,The Autopsy,2022,https://boxd.it/Dkgg,3
2022-11-22,Pickman's Model,2022,https://boxd.it/DkgU,4
2022-11-23,Prey,2022,https://boxd.it/sNBU,4.5
2022-11-24,The Viewing,2022,https://boxd.it/Dkhy,3.5
2022-11-24,Weird: The Al Yankovic Story,2022,https://boxd.it/yYZA,3.5
2022-11-27,Disney Channel's Theme: A History Mystery,2022,https://boxd.it/DLUC,4.5
2022-11-29,Bringing Out the Dead,1999,https://boxd.it/1ZZK,4
2022-11-29,Nineteen Eighty-Four,1984,https://boxd.it/1YZE,3.5
2022-11-30,The Princess and the Frog,2009,https://boxd.it/1WQq,3.5
2022-12-01,Disney's FastPass: A Complicated History,2021,https://boxd.it/EnIY,4
2022-12-01,The School for Good and Evil,2022,https://boxd.it/tjO2,2.5
2022-12-02,Mallrats,1995,https://boxd.it/26ZW,4.5
2022-12-06,Barbarian,2022,https://boxd.it/yohi,3.5
2022-12-07,Watchmen,2019,https://boxd.it/ol5e,4.5
2022-12-07,Moon Knight,2022,https://boxd.it/zeDq,3.5
2022-12-07,Twin Peaks: The Return,2017,https://boxd.it/hN9O,4.5
2022-12-07,Twin Peaks,1989,https://boxd.it/g8pk,4.5
2022-12-07,Loki,2021,https://boxd.it/sbHg,3.5
2022-12-07,WandaVision,2021,https://boxd.it/sbGW,4
2022-12-07,Ms. Marvel,2022,https://boxd.it/ANCY,3.5
2022-12-07,Marvel's The Defenders,2017,https://boxd.it/oszg,3
2022-12-07,The Young Pope,2016,https://boxd.it/g3y2,3
2022-12-07,"Love, Death & Robots: Sonnie's Edge",2019,https://boxd.it/lECg,4
2022-12-07,Bacurau,2019,https://boxd.it/fSUG,4.5
2022-12-07,Trilogy of Terror,1975,https://boxd.it/15cM,3
2022-12-07,The Lodge,2019,https://boxd.it/h2c2,2.5
2022-12-09,Clerks III,2022,https://boxd.it/nAaQ,4
2022-12-11,The Automat,2021,https://boxd.it/rnee,3
2022-12-12,Faust,1994,https://boxd.it/1G3i,4.5
2022-12-12,Trilogy of Terror II,1996,https://boxd.it/Ovs,3
2022-12-16,Mass Hysteria,2019,https://boxd.it/lPZA,3
2022-12-16,Uncle Sam,1996,https://boxd.it/1Y4o,3
2022-12-17,Call Me Miss Cleo,2022,https://boxd.it/DXfm,3.5
2022-12-17,House of 1000 Corpses,2003,https://boxd.it/26uE,2.5
2022-12-18,Blow the Man Down,2019,https://boxd.it/lzJ2,5
2022-12-21,See How They Run,2022,https://boxd.it/sNVq,3.5
2022-12-24,Scare Package II: Rad Chad’s Revenge,2022,https://boxd.it/yubq,3.5
2022-12-24,All Cheerleaders Die,2013,https://boxd.it/6ipk,2.5
2022-12-24,Sadistic Intentions,2019,https://boxd.it/ka0a,3.5
2022-12-27,Uncle Moses,1932,https://boxd.it/7LJq,4
2023-01-01,Folklore: Broker of Death,2021,https://boxd.it/BvEO,3.5
2023-01-01,Folklore: Tatami,2018,https://boxd.it/DqTe,3
2023-01-01,Folklore: A Mother's Love,2018,https://boxd.it/kaU8,3
2023-01-02,Folklore: Pob,2018,https://boxd.it/kbHY,4
2023-01-02,Folklore: Toyol,2018,https://boxd.it/kbCu,3.5
2023-01-02,Folklore: Mongdal,2018,https://boxd.it/kbyM,3.5
2023-01-03,Glass Onion,2022,https://boxd.it/oCkK,4.5
2023-01-23,The Hatred,2017,https://boxd.it/gGzy,1.5
2023-01-26,Turning Red,2022,https://boxd.it/ipkq,4
2023-01-26,Austin Powers: International Man of Mystery,1997,https://boxd.it/29y0,3.5
2023-01-30,Rockula,1990,https://boxd.it/2Haw,3
2023-02-06,There's Something Wrong with the Children,2023,https://boxd.it/xYzA,3.5
2023-02-12,Magic Mike,2012,https://boxd.it/2HvY,3.5
2023-02-13,Magic Mike XXL,2015,https://boxd.it/7TTS,4.5
2023-02-19,Romeo + Juliet,1996,https://boxd.it/2ama,3
2023-02-25,The Congress,2013,https://boxd.it/4Ota,4
2023-02-25,World of Tomorrow,2015,https://boxd.it/9Gr6,4.5
2023-02-26,M3GAN,2022,https://boxd.it/jxmG,3.5
2023-02-26,Benedetta,2021,https://boxd.it/gdNQ,3.5
2023-02-26,Elle,2016,https://boxd.it/bdhq,3
2023-02-27,Knock at the Cabin,2023,https://boxd.it/npL2,3.5
2023-02-28,Lace Crater,2015,https://boxd.it/bSCu,2.5
2023-03-01,"No Telling (Or, The Frankenstein Complex)",1991,https://boxd.it/25xC,4
2023-03-02,Black Panther: Wakanda Forever,2022,https://boxd.it/igPu,3.5
2023-03-02,The Menu,2022,https://boxd.it/lScm,3.5
2023-03-09,Shadow Zone: The Undead Express,1996,https://boxd.it/2Qv4,3
2023-03-10,Shadow Zone: My Teacher Ate My Homework,1997,https://boxd.it/3KQW,2.5
2023-03-11,All About Evil,2010,https://boxd.it/2tuW,4
2023-03-13,Scream 3,2000,https://boxd.it/24Ei,3.5
2023-03-14,Scream 4,2011,https://boxd.it/Zmc,3.5
2023-03-14,Scream 2,1997,https://boxd.it/24Es,4
2023-03-14,Scream,1996,https://boxd.it/24EC,4.5
2023-03-15,Dumplings,2004,https://boxd.it/1ZgA,4
2023-03-17,Tales From The Dark 1,2013,https://boxd.it/6eRY,4
2023-03-19,Run Sweetheart Run,2020,https://boxd.it/jo2C,4
2023-03-21,Tales From The Dark 2,2013,https://boxd.it/6BG0,3
2023-03-21,Dark Water,2005,https://boxd.it/1Zou,4
2023-03-22,The Wicker Man,2006,https://boxd.it/1XZS,3
2023-03-22,Dead Snow,2009,https://boxd.it/1O4e,4
2023-03-23,Dead Snow 2: Red vs. Dead,2014,https://boxd.it/76Ro,3.5
2023-03-23,Dawn of the Dead,2004,https://boxd.it/29gK,3
2023-03-24,Better Luck Tomorrow,2002,https://boxd.it/1On6,3.5
2023-03-29,Martin,1977,https://boxd.it/1tJ6,4
2023-03-29,Blood Relatives,2022,https://boxd.it/Cj5Y,4
2023-03-29,Cursed Friends,2022,https://boxd.it/D0vq,3
2023-03-30,Infinity Pool,2023,https://boxd.it/oPSK,3.5
2023-04-02,From Hell,2001,https://boxd.it/29FK,3.5
2023-04-08,Le Bonheur,1965,https://boxd.it/xyk,4.5
2023-04-10,The Shining,1980,https://boxd.it/29Nu,5
2023-04-15,Living with Chucky,2022,https://boxd.it/yUCi,3.5
2023-04-15,Scary Movie,2000,https://boxd.it/24CG,2
2023-04-16,Scary Movie 2,2001,https://boxd.it/24Cw,2
2023-04-16,Puppet Master: Doktor Death,2022,https://boxd.it/thIm,3
2023-04-16,Retro Puppet Master,1999,https://boxd.it/1sNc,3
2023-04-17,The Boondock Saints,1999,https://boxd.it/20gw,3.5
2023-04-17,Dark Water,2002,https://boxd.it/1Sik,3.5
2023-04-21,Superman/Batman: Public Enemies,2009,https://boxd.it/1zXS,3
2023-04-22,Batman and Harley Quinn,2017,https://boxd.it/eo2C,3
2023-04-22,Batman: Gotham by Gaslight,2018,https://boxd.it/gU7e,2.5
2023-04-22,The Guest,2014,https://boxd.it/76RS,4.5
2023-04-24,Oblivion,2013,https://boxd.it/2Bzq,3
2023-04-24,The Christmas Tapes,2022,https://boxd.it/CzBQ,1.5
2023-05-02,Scream VI,2023,https://boxd.it/zdfW,3.5
2023-05-05,Congo,1995,https://boxd.it/1WwU,3
2023-05-05,The Legend of Tarzan,2016,https://boxd.it/7DUU,2
2023-05-06,Renfield,2023,https://boxd.it/o8vy,3.5
2023-05-10,Evil Dead Rise,2023,https://boxd.it/qIvo,3.5
2023-05-11,Mystery Men,1999,https://boxd.it/1XIM,4
2023-05-14,Popstar: Never Stop Never Stopping,2016,https://boxd.it/blDa,3.5
2023-05-15,Blast from the Past,1999,https://boxd.it/1ToS,3.5
2023-05-16,Encino Man,1992,https://boxd.it/1Wls,3.5
2023-05-16,Hanukkah on Rye,2022,https://boxd.it/CU0c,2.5
2023-05-17,Airheads,1994,https://boxd.it/1POW,3
2023-06-14,Dungeons & Dragons: Honor Among Thieves,2023,https://boxd.it/hN1A,4
2023-06-15,Shazam! Fury of the Gods,2023,https://boxd.it/lV0S,3
2023-06-18,The Super Mario Bros. Movie,2023,https://boxd.it/i8C8,3.5
2023-07-04,X2,2003,https://boxd.it/1a7i,4.5
2023-07-15,Wong Ping's Fables 1,2019,https://boxd.it/lHD2,3.5
2023-07-15,Wong Ping's Fables 2,2019,https://boxd.it/lHDc,3.5
2023-07-15,Wong Ping Animation Collection,2019,https://boxd.it/lIdE,3.5
2023-08-02,JoJo's Bizarre Adventure: Diamond is Unbreakable – Chapter 1,2017,https://boxd.it/fiP6,3
2023-08-06,The Flash,2023,https://boxd.it/9twC,3
2023-08-08,Spider-Man: Across the Spider-Verse,2023,https://boxd.it/kSz4,5
2023-08-09,The Wild Goose Lake,2019,https://boxd.it/l8bs,4
2023-08-10,Guardians of the Galaxy Vol. 3,2023,https://boxd.it/fVNI,5
2023-08-20,The Italian Job,2003,https://boxd.it/1Y86,4
2023-08-21,Cecil B. Demented,2000,https://boxd.it/1OA0,4
2023-08-23,The Virgin Suicides,1999,https://boxd.it/28JG,3.5
2023-08-28,Meg 2: The Trench,2023,https://boxd.it/mLvo,2.5
2023-09-05,Nimona,2023,https://boxd.it/Aiyc,4
2023-09-19,Game Night,2018,https://boxd.it/fRtu,3.5
2023-09-20,Hellboy Animated: Blood and Iron,2007,https://boxd.it/1QB0,3
2023-09-21,FearDotCom,2002,https://boxd.it/1YpG,2
2023-09-21,Shadowboxer,2005,https://boxd.it/1Xwm,1.5
2023-09-24,The Last Voyage of the Demeter,2023,https://boxd.it/nzTq,3
2023-09-24,The Wrath of Becky,2023,https://boxd.it/BfbG,2.5
2023-09-24,Blue Beetle,2023,https://boxd.it/kJLq,3.5
2023-09-26,Dracula 2000,2000,https://boxd.it/1VUG,3
2023-10-02,Maggie's Plan,2015,https://boxd.it/a3v6,2.5
2023-10-16,The Dentist,1996,https://boxd.it/1YlO,2.5
2023-10-18,Alone in the Dark,2005,https://boxd.it/1Srm,1.5
2023-11-08,Talk to Me,2022,https://boxd.it/C6uQ,3.5
2023-11-11,Insect,2018,https://boxd.it/dC7E,3.5
2023-11-13,Blade: Trinity,2004,https://boxd.it/1a8q,2
2023-11-22,Suitable Flesh,2023,https://boxd.it/C3VE,3.5
2023-11-22,Cold Creek Manor,2003,https://boxd.it/1Rhq,2.5
2023-11-24,S.F.W.,1994,https://boxd.it/1ntw,4
2023-11-25,Jackals,2017,https://boxd.it/gqbg,2.5
2023-11-26,Traveling Light,2021,https://boxd.it/x0es,3.5
2023-11-26,Sex Guaranteed,2017,https://boxd.it/hjC2,3
2023-11-27,Dead Man's Hand,2023,https://boxd.it/HjtG,2.5
2023-11-28,American Hero,2015,https://boxd.it/cJCM,3
2023-11-28,Heatstroke,2013,https://boxd.it/8uQw,2.5
2023-11-28,The Motel Life,2012,https://boxd.it/2NFA,4
2023-11-28,Justice League vs. the Fatal Five,2019,https://boxd.it/jyUO,3.5
2023-11-29,The Adventures of Buckaroo Banzai Across the 8th Dimension,1984,https://boxd.it/1TZk,4
2023-11-29,Innocent Lies,1995,https://boxd.it/2rL2,2
2023-11-29,Don't Go,2018,https://boxd.it/jLYa,2
2023-11-29,Suicide Squad: Hell to Pay,2018,https://boxd.it/hxrM,3
2023-11-30,Carjacked,2011,https://boxd.it/2ncM,2.5
2023-11-30,The Debt,2015,https://boxd.it/aqJK,3
2023-12-01,Tomorrow You're Gone,2012,https://boxd.it/4KjU,2
2023-12-02,Officer Down,2013,https://boxd.it/3rw4,2.5
2023-12-02,Felon,2008,https://boxd.it/1R1C,3.5
2023-12-03,City of Industry,1997,https://boxd.it/1H0u,3
2023-12-03,Embattled,2020,https://boxd.it/lPfW,3
